Vessel,Trip No,Counter,Status,Customer,Month,Time,Total Time,Last Discharge Port Depart,Discharge Port Depart,Discharge Counts,Load Counts,Trip Details,Product,Load Quantity,Total Load Quantity,Details,Vessel_y,Customer (Finance),Cargo (Finance),Contract Type,Load-Port 1,Load-Port 2,Load-Port 3,Discharge-Port 1,Discharge-Port 2,Discharge-Port 3,Discharge-Port 4,Trade Pattern (per sched),TRADE MASTER,Schedule Map,Freight rate (per tonne) - PY,Time charter rate (per day) - PY,Rebate (per tonne) - PY,Other revenue (per trip) - PY,Demurrage rate - PY,Despatch rate - PY,Avg. cc / trip (PY),Freight rate (per tonne) - CY,Time charter rate (per day) - CY,Rebate (per tonne) - CY,Other revenue (per trip) - CY,Demurrage rate - CY,Despatch rate - CY,Type,Avg. cc / trip (CY),Fuel surcharge peg (per L),Fuel surcharge type,Fuel surcharge (tonnage factor),Fuel surcharge (litres factor),Calc comments,Reference price,Column1,In CY schedules?,Total Freight,Total Rebate,Total Time Charter,Total Revenue,b_start_str,b_end_str,Timing,Timing_str
Northern Venture,76,76,Firm,Tomlinson,Oct,1.82,1.82,2024-10-07 04:12:18.039,2024-10-08 23:49:05.043,1,1,"Tomlinson,Stone,Bruce Mines,Muskegon",Stone,15653.0,15653.0,"Northern Venture,Tomlinson,Stone,Bruce Mines,Muskegon",Northern Venture,Tomlinson,Stone,COA,Bruce Mines,,,Muskegon,,,,Bruce Mines__-Muskegon___,Northern Venture*Tomlinson*Stone*Bruce Mines__-Muskegon___,"Northern Venture,Tomlinson,Stone,Bruce Mines,Muskegon",7.99,0,0,0,1500,-750,1563.3433750000002,8.73,0,0,0,1552.5,-776.25,,1708.1336250000002,1,Tonnage-based,2.31,0,,,,YES,136650.69,0.0,0.0,136650.69,20241007041218,20241008234905,20241007041218.20241008234905,20241007041218.20241008234905
Northern Venture,77,77,Firm,LaFarge,Oct,2.44,2.44,2024-10-08 23:49:05.043,2024-10-11 10:19:05.675,1,1,"LaFarge,Aggregates,Manitoulin,Sarnia",Aggregates,15100.0,15100.0,"Northern Venture,LaFarge,Aggregates,Manitoulin,Sarnia",Northern Venture,LaFarge,Aggregates,COA,Manitoulin,,,Sarnia,,,,Manitoulin__-Sarnia___,Northern Venture*LaFarge*Aggregates*Manitoulin__-Sarnia___,"Northern Venture,LaFarge,Aggregates,Manitoulin,Sarnia",5.76,0,0,0,1500,-750,1222.272,5.92,0,0,0,1551,-775.5,,1256.2240000000002,0.6799999932,Tonnage-based,1.13,0,,,,NO,89392.0,0.0,0.0,89392.0,20241008234905,20241011101905,20241008234905.20241011101905,20241008234905.20241011101905
Northern Venture,78,78,Firm,Tomlinson,Oct,2.58,2.58,2024-10-11 10:19:05.675,2024-10-14 00:19:33.383,1,1,"Tomlinson,Stone,Bruce Mines,Muskegon",Stone,15653.0,15653.0,"Northern Venture,Tomlinson,Stone,Bruce Mines,Muskegon",Northern Venture,Tomlinson,Stone,COA,Bruce Mines,,,Muskegon,,,,Bruce Mines__-Muskegon___,Northern Venture*Tomlinson*Stone*Bruce Mines__-Muskegon___,"Northern Venture,Tomlinson,Stone,Bruce Mines,Muskegon",7.99,0,0,0,1500,-750,1563.3433750000002,8.73,0,0,0,1552.5,-776.25,,1708.1336250000002,1,Tonnage-based,2.31,0,,,,YES,136650.69,0.0,0.0,136650.69,20241011101905,20241014001933,20241011101905.20241014001933,20241011101905.20241014001933
Northern Venture,79,79,Firm,LaFarge,Oct,2.44,2.44,2024-10-14 00:19:33.383,2024-10-16 10:49:34.015,1,1,"LaFarge,Aggregates,Manitoulin,Sarnia",Aggregates,15100.0,15100.0,"Northern Venture,LaFarge,Aggregates,Manitoulin,Sarnia",Northern Venture,LaFarge,Aggregates,COA,Manitoulin,,,Sarnia,,,,Manitoulin__-Sarnia___,Northern Venture*LaFarge*Aggregates*Manitoulin__-Sarnia___,"Northern Venture,LaFarge,Aggregates,Manitoulin,Sarnia",5.76,0,0,0,1500,-750,1222.272,5.92,0,0,0,1551,-775.5,,1256.2240000000002,0.6799999932,Tonnage-based,1.13,0,,,,NO,89392.0,0.0,0.0,89392.0,20241014001933,20241016104934,20241014001933.20241016104934,20241014001933.20241016104934
Northern Venture,80,80,Firm,Tomlinson,Oct,2.67,2.67,2024-10-16 10:49:34.015,2024-10-19 02:56:29.693,1,1,"Tomlinson,Stone,Bruce Mines,Detroit",Stone,15653.0,15653.0,"Northern Venture,Tomlinson,Stone,Bruce Mines,Detroit",Northern Venture,Tomlinson,Stone,COA,Bruce Mines,,,Detroit,,,,Bruce Mines__-Detroit___,Northern Venture*Tomlinson*Stone*Bruce Mines__-Detroit___,"Northern Venture,Tomlinson,Stone,Bruce Mines,Detroit",8.7,0,0,0,1500,-750,1702.2637499999998,8.92,0,0,0,1552.5,-776.25,,1745.3095000000003,1,Tonnage-based,2.31,0,,,,YES,139624.76,0.0,0.0,139624.76,20241016104934,20241019025629,20241016104934.20241019025629,20241016104934.20241019025629
Northern Venture,81,81,Firm,Tomlinson,Oct,2.84,2.84,2024-10-19 02:56:29.693,2024-10-21 23:12:04.670,1,1,"Tomlinson,Stone,Bruce Mines,Muskegon",Stone,15653.0,15653.0,"Northern Venture,Tomlinson,Stone,Bruce Mines,Muskegon",Northern Venture,Tomlinson,Stone,COA,Bruce Mines,,,Muskegon,,,,Bruce Mines__-Muskegon___,Northern Venture*Tomlinson*Stone*Bruce Mines__-Muskegon___,"Northern Venture,Tomlinson,Stone,Bruce Mines,Muskegon",7.99,0,0,0,1500,-750,1563.3433750000002,8.73,0,0,0,1552.5,-776.25,,1708.1336250000002,1,Tonnage-based,2.31,0,,,,YES,136650.69,0.0,0.0,136650.69,20241019025629,20241021231204,20241019025629.20241021231204,20241019025629.20241021231204
Northern Venture,82,82,Firm,Tomlinson,Oct,2.84,2.84,2024-10-21 23:12:04.670,2024-10-24 19:17:42.875,1,1,"Tomlinson,Stone,Bruce Mines,Detroit",Stone,15653.0,15653.0,"Northern Venture,Tomlinson,Stone,Bruce Mines,Detroit",Northern Venture,Tomlinson,Stone,COA,Bruce Mines,,,Detroit,,,,Bruce Mines__-Detroit___,Northern Venture*Tomlinson*Stone*Bruce Mines__-Detroit___,"Northern Venture,Tomlinson,Stone,Bruce Mines,Detroit",8.7,0,0,0,1500,-750,1702.2637499999998,8.92,0,0,0,1552.5,-776.25,,1745.3095000000003,1,Tonnage-based,2.31,0,,,,YES,139624.76,0.0,0.0,139624.76,20241021231204,20241024191742,20241021231204.20241024191742,20241021231204.20241024191742
Northern Venture,83,83,Firm,LaFarge,Oct,2.53,2.53,2024-10-24 19:17:42.875,2024-10-27 08:04:08.248,1,1,"LaFarge,Aggregates,Manitoulin,Sarnia",Aggregates,15100.0,15100.0,"Northern Venture,LaFarge,Aggregates,Manitoulin,Sarnia",Northern Venture,LaFarge,Aggregates,COA,Manitoulin,,,Sarnia,,,,Manitoulin__-Sarnia___,Northern Venture*LaFarge*Aggregates*Manitoulin__-Sarnia___,"Northern Venture,LaFarge,Aggregates,Manitoulin,Sarnia",5.76,0,0,0,1500,-750,1222.272,5.92,0,0,0,1551,-775.5,,1256.2240000000002,0.6799999932,Tonnage-based,1.13,0,,,,NO,89392.0,0.0,0.0,89392.0,20241024191742,20241027080408,20241024191742.20241027080408,20241024191742.20241027080408
Northern Venture,84,84,Firm,Tomlinson,Oct,2.58,2.58,2024-10-27 08:04:08.248,2024-10-29 22:04:35.956,1,1,"Tomlinson,Stone,Bruce Mines,Muskegon",Stone,15653.0,15653.0,"Northern Venture,Tomlinson,Stone,Bruce Mines,Muskegon",Northern Venture,Tomlinson,Stone,COA,Bruce Mines,,,Muskegon,,,,Bruce Mines__-Muskegon___,Northern Venture*Tomlinson*Stone*Bruce Mines__-Muskegon___,"Northern Venture,Tomlinson,Stone,Bruce Mines,Muskegon",7.99,0,0,0,1500,-750,1563.3433750000002,8.73,0,0,0,1552.5,-776.25,,1708.1336250000002,1,Tonnage-based,2.31,0,,,,YES,136650.69,0.0,0.0,136650.69,20241027080408,20241029220435,20241027080408.20241029220435,20241027080408.20241029220435
Northern Venture,85,85,Firm,LaFarge,Nov,1.05,3.13,2024-10-29 22:04:35.956,2024-11-02 01:14:49.881,1,1,"LaFarge,Aggregates,Manitoulin,Cleveland",Aggregates,15100.0,15100.0,"Northern Venture,LaFarge,Aggregates,Manitoulin,Cleveland",Northern Venture,LaFarge,Aggregates,COA,Manitoulin,,,Cleveland,,,,Manitoulin__-Cleveland___,Northern Venture*LaFarge*Aggregates*Manitoulin__-Cleveland___,"Northern Venture,LaFarge,Aggregates,Manitoulin,Cleveland",10.11,0,0,0,1500,-750,1845.075,11.2,0,0,0,1551,-775.5,,2044,0.6799999932,Tonnage-based,2.07,0,,,,NO,169120.0,0.0,0.0,169120.0,20241029220435,20241102011449,20241029220435.20241102011449,20241029220435.20241102011449
Northern Venture,86,86,Firm,Windsor Salt,Nov,2.87,2.87,2024-11-02 01:14:49.881,2024-11-04 22:07:14.268,1,1,"Windsor Salt,Salt,Fairport,Fisher Harbour",Salt,13000.0,13000.0,"Northern Venture,Windsor Salt,Salt,Fairport,Fisher Harbour",Northern Venture,Windsor Salt,Salt,COA,Fairport,,,Fisher Harbour,,,,Fairport__-Fisher Harbour___,Northern Venture*Windsor Salt*Salt*Fairport__-Fisher Harbour___,"Northern Venture,Windsor Salt,Salt,Fairport,Fisher Harbour",10.06,0,0,0,1500,-750,1936.5500000000002,10.3,0,0,0,1545,-772.5,,1982.75,1.00299998997,Tonnage-based,2.38,0,,,,NO,133900.0,0.0,0.0,133900.0,20241102011449,20241104220714,20241102011449.20241104220714,20241102011449.20241104220714
Northern Venture,87,87,Firm,Tomlinson,Nov,2.4,2.4,2024-11-04 22:07:14.268,2024-11-07 07:45:25.225,1,1,"Tomlinson,Stone,Bruce Mines,Detroit",Stone,15653.0,15653.0,"Northern Venture,Tomlinson,Stone,Bruce Mines,Detroit",Northern Venture,Tomlinson,Stone,COA,Bruce Mines,,,Detroit,,,,Bruce Mines__-Detroit___,Northern Venture*Tomlinson*Stone*Bruce Mines__-Detroit___,"Northern Venture,Tomlinson,Stone,Bruce Mines,Detroit",8.7,0,0,0,1500,-750,1702.2637499999998,8.92,0,0,0,1552.5,-776.25,,1745.3095000000003,1,Tonnage-based,2.31,0,,,,YES,139624.76,0.0,0.0,139624.76,20241104220714,20241107074525,20241104220714.20241107074525,20241104220714.20241107074525
Northern Venture,88,88,Firm,Compass,Nov,1.47,1.47,2024-11-07 07:45:25.225,2024-11-08 18:59:34.834,1,1,"Compass,Salt,Goderich,Alpena",Salt,8800.0,8800.0,"Northern Venture,Compass,Salt,Goderich,Alpena",Northern Venture,Compass,Salt,COA,Goderich,,,Alpena,,,,Goderich__-Alpena___,Northern Venture*Compass*Salt*Goderich__-Alpena___,"Northern Venture,Compass,Salt,Goderich,Alpena",7.56,0,0,0,1500,-750,831.6,7.76,0,0,0,1551,-775.5,,853.6,1,Tonnage-based,1.92,0,,,,YES,68288.0,0.0,0.0,68288.0,20241107074525,20241108185934,20241107074525.20241108185934,20241107074525.20241108185934
Northern Venture,89,89,Firm,Tomlinson,Nov,2.3,2.3,2024-11-08 18:59:34.834,2024-11-11 02:05:06.449,1,1,"Tomlinson,Stone,Bruce Mines,Muskegon",Stone,15653.0,15653.0,"Northern Venture,Tomlinson,Stone,Bruce Mines,Muskegon",Northern Venture,Tomlinson,Stone,COA,Bruce Mines,,,Muskegon,,,,Bruce Mines__-Muskegon___,Northern Venture*Tomlinson*Stone*Bruce Mines__-Muskegon___,"Northern Venture,Tomlinson,Stone,Bruce Mines,Muskegon",7.99,0,0,0,1500,-750,1563.3433750000002,8.73,0,0,0,1552.5,-776.25,,1708.1336250000002,1,Tonnage-based,2.31,0,,,,YES,136650.69,0.0,0.0,136650.69,20241108185934,20241111020506,20241108185934.20241111020506,20241108185934.20241111020506
Northern Venture,90,90,Firm,LaFarge,Nov,2.61,2.61,2024-11-11 02:05:06.449,2024-11-13 16:50:23.491,1,1,"LaFarge,Aggregates,Manitoulin,Sarnia",Aggregates,15100.0,15100.0,"Northern Venture,LaFarge,Aggregates,Manitoulin,Sarnia",Northern Venture,LaFarge,Aggregates,COA,Manitoulin,,,Sarnia,,,,Manitoulin__-Sarnia___,Northern Venture*LaFarge*Aggregates*Manitoulin__-Sarnia___,"Northern Venture,LaFarge,Aggregates,Manitoulin,Sarnia",5.76,0,0,0,1500,-750,1222.272,5.92,0,0,0,1551,-775.5,,1256.2240000000002,0.6799999932,Tonnage-based,1.13,0,,,,NO,89392.0,0.0,0.0,89392.0,20241111020506,20241113165023,20241111020506.20241113165023,20241111020506.20241113165023
Northern Venture,91,91,Firm,Tomlinson,Nov,2.77,2.77,2024-11-13 16:50:23.491,2024-11-16 11:21:25.941,1,1,"Tomlinson,Stone,Bruce Mines,Muskegon",Stone,15653.0,15653.0,"Northern Venture,Tomlinson,Stone,Bruce Mines,Muskegon",Northern Venture,Tomlinson,Stone,COA,Bruce Mines,,,Muskegon,,,,Bruce Mines__-Muskegon___,Northern Venture*Tomlinson*Stone*Bruce Mines__-Muskegon___,"Northern Venture,Tomlinson,Stone,Bruce Mines,Muskegon",7.99,0,0,0,1500,-750,1563.3433750000002,8.73,0,0,0,1552.5,-776.25,,1708.1336250000002,1,Tonnage-based,2.31,0,,,,YES,136650.69,0.0,0.0,136650.69,20241113165023,20241116112125,20241113165023.20241116112125,20241113165023.20241116112125
Northern Venture,92,92,Firm,LaFarge,Nov,3.36,3.36,2024-11-16 11:21:25.941,2024-11-19 19:59:40.878,1,1,"LaFarge,Aggregates,Manitoulin,Cleveland",Aggregates,15100.0,15100.0,"Northern Venture,LaFarge,Aggregates,Manitoulin,Cleveland",Northern Venture,LaFarge,Aggregates,COA,Manitoulin,,,Cleveland,,,,Manitoulin__-Cleveland___,Northern Venture*LaFarge*Aggregates*Manitoulin__-Cleveland___,"Northern Venture,LaFarge,Aggregates,Manitoulin,Cleveland",10.11,0,0,0,1500,-750,1845.075,11.2,0,0,0,1551,-775.5,,2044,0.6799999932,Tonnage-based,2.07,0,,,,NO,169120.0,0.0,0.0,169120.0,20241116112125,20241119195940,20241116112125.20241119195940,20241116112125.20241119195940
Northern Venture,94,94,Unknown,Unknown,Nov,1.51,1.51,2024-11-21 08:52:58.078,2024-11-22 21:12:53.998,1,1,"Unknown,Unknown,Goderich,Alpena",Unknown,15400.0,15400.0,"Northern Venture,Unknown,Unknown,Goderich,Alpena",Northern Venture,Unknown,Unknown,Unknown,Goderich,,,Alpena,,,,Goderich__-Alpena___,Northern Venture*Unknown*Unknown*Goderich__-Alpena___,"Northern Venture,Unknown,Unknown,Goderich,Alpena",,,,,,,,7.76,0,0,0,1551,-775.5,,853.6,1,Tonnage-based,1.92,0,,,,NO,119504.0,0.0,0.0,119504.0,20241121085258,20241122211253,20241121085258.20241122211253,20241121085258.20241122211253
Northern Venture,95,95,Firm,Tomlinson,Nov,2.3,2.3,2024-11-22 21:12:53.998,2024-11-25 04:18:25.614,1,1,"Tomlinson,Stone,Bruce Mines,Muskegon",Stone,15653.0,15653.0,"Northern Venture,Tomlinson,Stone,Bruce Mines,Muskegon",Northern Venture,Tomlinson,Stone,COA,Bruce Mines,,,Muskegon,,,,Bruce Mines__-Muskegon___,Northern Venture*Tomlinson*Stone*Bruce Mines__-Muskegon___,"Northern Venture,Tomlinson,Stone,Bruce Mines,Muskegon",7.99,0,0,0,1500,-750,1563.3433750000002,8.73,0,0,0,1552.5,-776.25,,1708.1336250000002,1,Tonnage-based,2.31,0,,,,YES,136650.69,0.0,0.0,136650.69,20241122211253,20241125041825,20241122211253.20241125041825,20241122211253.20241125041825
Northern Venture,96,96,Firm,Tomlinson,Nov,3.04,3.04,2024-11-25 04:18:25.614,2024-11-28 05:21:12.052,1,1,"Tomlinson,Stone,Bruce Mines,Detroit",Stone,15653.0,15653.0,"Northern Venture,Tomlinson,Stone,Bruce Mines,Detroit",Northern Venture,Tomlinson,Stone,COA,Bruce Mines,,,Detroit,,,,Bruce Mines__-Detroit___,Northern Venture*Tomlinson*Stone*Bruce Mines__-Detroit___,"Northern Venture,Tomlinson,Stone,Bruce Mines,Detroit",8.7,0,0,0,1500,-750,1702.2637499999998,8.92,0,0,0,1552.5,-776.25,,1745.3095000000003,1,Tonnage-based,2.31,0,,,,YES,139624.76,0.0,0.0,139624.76,20241125041825,20241128052112,20241125041825.20241128052112,20241125041825.20241128052112
Northern Venture,97,97,Firm,Compass,Nov,1.98,1.98,2024-11-28 05:21:12.052,2024-11-30 04:50:01.742,1,1,"Compass,Salt,Goderich,Thessalon",Salt,15000.0,15000.0,"Northern Venture,Compass,Salt,Goderich,Thessalon",Northern Venture,Compass,Salt,COA,Goderich,,,Thessalon,,,,Goderich__-Thessalon___,Northern Venture*Compass*Salt*Goderich__-Thessalon___,"Northern Venture,Compass,Salt,Goderich,Thessalon",6.82,0,0,0,1500,-750,1278.75,6.99,0,0,0,1551,-775.5,,1310.625,1,Tonnage-based,1.75,0,,,,YES,104850.0,0.0,0.0,104850.0,20241128052112,20241130045001,20241128052112.20241130045001,20241128052112.20241130045001
Northern Venture,98,98,Firm,Tomlinson,Dec,1.15,1.95,2024-11-30 04:50:01.742,2024-12-02 03:37:07.437,1,1,"Tomlinson,Stone,Bruce Mines,Muskegon",Stone,15653.0,15653.0,"Northern Venture,Tomlinson,Stone,Bruce Mines,Muskegon",Northern Venture,Tomlinson,Stone,COA,Bruce Mines,,,Muskegon,,,,Bruce Mines__-Muskegon___,Northern Venture*Tomlinson*Stone*Bruce Mines__-Muskegon___,"Northern Venture,Tomlinson,Stone,Bruce Mines,Muskegon",7.99,0,0,0,1500,-750,1563.3433750000002,8.73,0,0,0,1552.5,-776.25,,1708.1336250000002,1,Tonnage-based,2.31,0,,,,YES,136650.69,0.0,0.0,136650.69,20241130045001,20241202033707,20241130045001.20241202033707,20241130045001.20241202033707
Northern Venture,99,99,Firm,LaFarge,Dec,3.27,3.27,2024-12-02 03:37:07.437,2024-12-05 10:12:21.994,1,1,"LaFarge,Aggregates,Manitoulin,Cleveland",Aggregates,15100.0,15100.0,"Northern Venture,LaFarge,Aggregates,Manitoulin,Cleveland",Northern Venture,LaFarge,Aggregates,COA,Manitoulin,,,Cleveland,,,,Manitoulin__-Cleveland___,Northern Venture*LaFarge*Aggregates*Manitoulin__-Cleveland___,"Northern Venture,LaFarge,Aggregates,Manitoulin,Cleveland",10.11,0,0,0,1500,-750,1845.075,11.2,0,0,0,1551,-775.5,,2044,0.6799999932,Tonnage-based,2.07,0,,,,NO,169120.0,0.0,0.0,169120.0,20241202033707,20241205101221,20241202033707.20241205101221,20241202033707.20241205101221
Northern Venture,100,100,Firm,Windsor Salt,Dec,2.8,2.8,2024-12-05 10:12:21.994,2024-12-08 05:19:42.710,1,1,"Windsor Salt,Salt,Fairport,Fisher Harbour",Salt,13000.0,13000.0,"Northern Venture,Windsor Salt,Salt,Fairport,Fisher Harbour",Northern Venture,Windsor Salt,Salt,COA,Fairport,,,Fisher Harbour,,,,Fairport__-Fisher Harbour___,Northern Venture*Windsor Salt*Salt*Fairport__-Fisher Harbour___,"Northern Venture,Windsor Salt,Salt,Fairport,Fisher Harbour",10.06,0,0,0,1500,-750,1936.5500000000002,10.3,0,0,0,1545,-772.5,,1982.75,1.00299998997,Tonnage-based,2.38,0,,,,NO,133900.0,0.0,0.0,133900.0,20241205101221,20241208051942,20241205101221.20241208051942,20241205101221.20241208051942
Northern Venture,101,101,Firm,Tomlinson,Dec,2.34,2.34,2024-12-08 05:19:42.710,2024-12-10 13:29:58.473,1,1,"Tomlinson,Stone,Bruce Mines,Detroit",Stone,15653.0,15653.0,"Northern Venture,Tomlinson,Stone,Bruce Mines,Detroit",Northern Venture,Tomlinson,Stone,COA,Bruce Mines,,,Detroit,,,,Bruce Mines__-Detroit___,Northern Venture*Tomlinson*Stone*Bruce Mines__-Detroit___,"Northern Venture,Tomlinson,Stone,Bruce Mines,Detroit",8.7,0,0,0,1500,-750,1702.2637499999998,8.92,0,0,0,1552.5,-776.25,,1745.3095000000003,1,Tonnage-based,2.31,0,,,,YES,139624.76,0.0,0.0,139624.76,20241208051942,20241210132958,20241208051942.20241210132958,20241208051942.20241210132958
Northern Venture,102,102,Firm,Compass,Dec,1.8,1.8,2024-12-10 13:29:58.473,2024-12-12 08:35:42.293,1,1,"Compass,Salt,Goderich,Fisher Harbour",Salt,15400.0,15400.0,"Northern Venture,Compass,Salt,Goderich,Fisher Harbour",Northern Venture,Compass,Salt,COA,Goderich,,,Fisher Harbour,,,,Goderich__-Fisher Harbour___,Northern Venture*Compass*Salt*Goderich__-Fisher Harbour___,"Northern Venture,Compass,Salt,Goderich,Fisher Harbour",5.92,0,0,0,1500,-750,1139.6000000000001,6.07,0,0,0,1551,-775.5,,1168.4750000000001,1,Tonnage-based,1.47,0,,,,YES,93478.0,0.0,0.0,93478.0,20241210132958,20241212083542,20241210132958.20241212083542,20241210132958.20241212083542
Northern Venture,103,103,Firm,Tomlinson,Dec,2.34,2.34,2024-12-12 08:35:42.293,2024-12-14 16:45:58.056,1,1,"Tomlinson,Stone,Bruce Mines,Detroit",Stone,15653.0,15653.0,"Northern Venture,Tomlinson,Stone,Bruce Mines,Detroit",Northern Venture,Tomlinson,Stone,COA,Bruce Mines,,,Detroit,,,,Bruce Mines__-Detroit___,Northern Venture*Tomlinson*Stone*Bruce Mines__-Detroit___,"Northern Venture,Tomlinson,Stone,Bruce Mines,Detroit",8.7,0,0,0,1500,-750,1702.2637499999998,8.92,0,0,0,1552.5,-776.25,,1745.3095000000003,1,Tonnage-based,2.31,0,,,,YES,139624.76,0.0,0.0,139624.76,20241212083542,20241214164558,20241212083542.20241214164558,20241212083542.20241214164558
Northern Venture,104,104,Firm,Tomlinson,Dec,2.97,2.97,2024-12-14 16:45:58.056,2024-12-17 16:07:42.805,1,1,"Tomlinson,Stone,Bruce Mines,Muskegon",Stone,15653.0,15653.0,"Northern Venture,Tomlinson,Stone,Bruce Mines,Muskegon",Northern Venture,Tomlinson,Stone,COA,Bruce Mines,,,Muskegon,,,,Bruce Mines__-Muskegon___,Northern Venture*Tomlinson*Stone*Bruce Mines__-Muskegon___,"Northern Venture,Tomlinson,Stone,Bruce Mines,Muskegon",7.99,0,0,0,1500,-750,1563.3433750000002,8.73,0,0,0,1552.5,-776.25,,1708.1336250000002,1,Tonnage-based,2.31,0,,,,YES,136650.69,0.0,0.0,136650.69,20241214164558,20241217160742,20241214164558.20241217160742,20241214164558.20241217160742
Northern Venture,105,105,Firm,Tomlinson,Dec,2.97,2.97,2024-12-17 16:07:42.805,2024-12-20 15:19:03.656,1,1,"Tomlinson,Stone,Bruce Mines,Detroit",Stone,15653.0,15653.0,"Northern Venture,Tomlinson,Stone,Bruce Mines,Detroit",Northern Venture,Tomlinson,Stone,COA,Bruce Mines,,,Detroit,,,,Bruce Mines__-Detroit___,Northern Venture*Tomlinson*Stone*Bruce Mines__-Detroit___,"Northern Venture,Tomlinson,Stone,Bruce Mines,Detroit",8.7,0,0,0,1500,-750,1702.2637499999998,8.92,0,0,0,1552.5,-776.25,,1745.3095000000003,1,Tonnage-based,2.31,0,,,,YES,139624.76,0.0,0.0,139624.76,20241217160742,20241220151903,20241217160742.20241220151903,20241217160742.20241220151903
Northern Venture,106,106,Firm,LaFarge,Dec,2.65,2.65,2024-12-20 15:19:03.656,2024-12-23 06:51:13.819,1,1,"LaFarge,Aggregates,Manitoulin,Sarnia",Aggregates,15100.0,15100.0,"Northern Venture,LaFarge,Aggregates,Manitoulin,Sarnia",Northern Venture,LaFarge,Aggregates,COA,Manitoulin,,,Sarnia,,,,Manitoulin__-Sarnia___,Northern Venture*LaFarge*Aggregates*Manitoulin__-Sarnia___,"Northern Venture,LaFarge,Aggregates,Manitoulin,Sarnia",5.76,0,0,0,1500,-750,1222.272,5.92,0,0,0,1551,-775.5,,1256.2240000000002,0.6799999932,Tonnage-based,1.13,0,,,,NO,89392.0,0.0,0.0,89392.0,20241220151903,20241223065113,20241220151903.20241223065113,20241220151903.20241223065113
Northern Venture,107,107,Unknown,Unknown,Dec,1.48,1.48,2024-12-23 06:51:13.819,2024-12-24 18:15:44.419,1,1,"Unknown,Unknown,Goderich,Alpena",Unknown,15400.0,15400.0,"Northern Venture,Unknown,Unknown,Goderich,Alpena",Northern Venture,Unknown,Unknown,Unknown,Goderich,,,Alpena,,,,Goderich__-Alpena___,Northern Venture*Unknown*Unknown*Goderich__-Alpena___,"Northern Venture,Unknown,Unknown,Goderich,Alpena",,,,,,,,7.76,0,0,0,1551,-775.5,,853.6,1,Tonnage-based,1.92,0,,,,NO,119504.0,0.0,0.0,119504.0,20241223065113,20241224181544,20241223065113.20241224181544,20241223065113.20241224181544
Northern Venture,108,108,Firm,LaFarge,Dec,2.64,2.64,2024-12-24 18:15:44.419,2024-12-27 09:38:51.488,1,1,"LaFarge,Aggregates,Manitoulin,Cleveland",Aggregates,15100.0,15100.0,"Northern Venture,LaFarge,Aggregates,Manitoulin,Cleveland",Northern Venture,LaFarge,Aggregates,COA,Manitoulin,,,Cleveland,,,,Manitoulin__-Cleveland___,Northern Venture*LaFarge*Aggregates*Manitoulin__-Cleveland___,"Northern Venture,LaFarge,Aggregates,Manitoulin,Cleveland",10.11,0,0,0,1500,-750,1845.075,11.2,0,0,0,1551,-775.5,,2044,0.6799999932,Tonnage-based,2.07,0,,,,NO,169120.0,0.0,0.0,169120.0,20241224181544,20241227093851,20241224181544.20241227093851,20241224181544.20241227093851
Northern Venture,109,109,Firm,Windsor Salt,Dec,2.8,2.8,2024-12-27 09:38:51.488,2024-12-30 04:46:12.204,1,1,"Windsor Salt,Salt,Fairport,Fisher Harbour",Salt,13000.0,13000.0,"Northern Venture,Windsor Salt,Salt,Fairport,Fisher Harbour",Northern Venture,Windsor Salt,Salt,COA,Fairport,,,Fisher Harbour,,,,Fairport__-Fisher Harbour___,Northern Venture*Windsor Salt*Salt*Fairport__-Fisher Harbour___,"Northern Venture,Windsor Salt,Salt,Fairport,Fisher Harbour",10.06,0,0,0,1500,-750,1936.5500000000002,10.3,0,0,0,1545,-772.5,,1982.75,1.00299998997,Tonnage-based,2.38,0,,,,NO,133900.0,0.0,0.0,133900.0,20241227093851,20241230044612,20241227093851.20241230044612,20241227093851.20241230044612
Northern Venture,110,110,Firm,LaFarge,Jan,1.08,2.88,2024-12-30 04:46:12.204,2025-01-02 01:51:33.673,1,1,"LaFarge,Aggregates,Manitoulin,Cleveland",Aggregates,15100.0,15100.0,"Northern Venture,LaFarge,Aggregates,Manitoulin,Cleveland",Northern Venture,LaFarge,Aggregates,COA,Manitoulin,,,Cleveland,,,,Manitoulin__-Cleveland___,Northern Venture*LaFarge*Aggregates*Manitoulin__-Cleveland___,"Northern Venture,LaFarge,Aggregates,Manitoulin,Cleveland",10.11,0,0,0,1500,-750,1845.075,11.2,0,0,0,1551,-775.5,,2044,0.6799999932,Tonnage-based,2.07,0,,,,NO,169120.0,0.0,0.0,169120.0,20241230044612,20250102015133,20241230044612.20250102015133,20241230044612.20250102015133
