Vessel,Trip No,Counter,Status,Customer,Month,Time,Total Time,Last Discharge Port Depart,Discharge Port Depart,Discharge Counts,Load Counts,Trip Details,Product,Load Quantity,Total Load Quantity,Details,Vessel_y,Customer (Finance),Cargo (Finance),Contract Type,Load-Port 1,Load-Port 2,Load-Port 3,Discharge-Port 1,Discharge-Port 2,Discharge-Port 3,Discharge-Port 4,Trade Pattern (per sched),TRADE MASTER,Schedule Map,Freight rate (per tonne) - PY,Time charter rate (per day) - PY,Rebate (per tonne) - PY,Other revenue (per trip) - PY,Demurrage rate - PY,Despatch rate - PY,Avg. cc / trip (PY),Freight rate (per tonne) - CY,Time charter rate (per day) - CY,Rebate (per tonne) - CY,Other revenue (per trip) - CY,Demurrage rate - CY,Despatch rate - CY,Type,Avg. cc / trip (CY),Fuel surcharge peg (per L),Fuel surcharge type,Fuel surcharge (tonnage factor),Fuel surcharge (litres factor),Calc comments,Reference price,Column1,In CY schedules?,Total Freight,Total Rebate,Total Time Charter,Total Revenue,a_start_str,a_end_str,Timing,Timing_str
Alouette Spirit,33.0,1,COMPLETE,ADM Split,Mar,10.03,10.03,2024-03-20 07:35:00.000,2024-03-30 08:20:00.000,2,2,"ADM Split,Calcium/Grain,Windsor,Courtright,Cornwall,Sillery",Calcium/Grain,6462.0,12946.34,"Alouette Spirit,ADM Split,Calcium/Grain,Windsor,Courtright,Cornwall,Sillery",Alouette Spirit,ADM/Trillium,Grain/Calcium Split,COA,Windsor,Courtright,,Cornwall,SIllery,,,Windsor_Courtright_-Cornwall_SIllery__,Alouette Spirit*ADM/Trillium*Grain/Calcium Split*Windsor_Courtright_-Cornwall_SIllery__,"Alouette Spirit,ADM Split,Calcium/Grain,Windsor,Courtright,Cornwall,Sillery",24.740000000000002,0,0.9165,0,737.9,-624.38,39185,25.63,0,0.9165,0,793.63,-396.82,,40517.29,0.8,Litres-based & Tonnage-based,2.6,55000,Multiple,Multiple,,YES,331814.69419999997,11865.32061,0.0,319949.37359,20240320073500,20240330082000,20240320073500.20240330082000,20240320073500.20240330082000
Blair McKeil,1.0,2,COMPLETE,P&H,Apr,5.85,5.85,2024-04-20 20:30:00.000,2024-04-26 17:00:00.000,1,2,"P&H,Grain,Port Colborne,Hamilton,Montreal",Grain,7655.0,12573.08,"Blair McKeil,P&H,Grain,Port Colborne,Hamilton,Montreal",Blair McKeil,P&H,Grain,COA,Port Colborne,Hamilton,,Montreal,,,,Port Colborne_Hamilton_-Montreal___,Blair McKeil*P&H*Grain*Port Colborne_Hamilton_-Montreal___,"Blair McKeil,P&H,Grain,Port Colborne,Hamilton,Montreal",,,,,,,,19.25,0,0,5000,1250,-625,,20492,1,Tonnage-based,2.5,0,,Sarnia,,YES,242031.79,0.0,0.0,242031.79,20240420203000,20240426170000,20240420203000.20240426170000,20240420203000.20240426170000
Blair McKeil,2.0,3,COMPLETE,US Gypsum,May,2.46,6.75,2024-04-26 17:00:00.000,2024-05-03 11:00:00.000,1,1,"US Gypsum,Gypsum,Belledune,Montreal",Gypsum,13947.06,13947.06,"Blair McKeil,US Gypsum,Gypsum,Belledune,Montreal",Blair McKeil,US Gypsum,Gypsum,COA,Belledune,,,Montreal,,,,Belledune__-Montreal___,Blair McKeil*US Gypsum*Gypsum*Belledune__-Montreal___,"Blair McKeil,US Gypsum,Gypsum,Belledune,Montreal",22.51,0,0,0,1267.48,-633.75,23810.97,24.23,0,0,0,1360,-680,,24620.542980000002,0.625,Tonnage-based,3.25,0,Simple - Price difference per litre * metric tonnes * tonnage carried,Econo Windsor,,YES,337937.2638,0.0,0.0,337937.2638,20240426170000,20240503110000,20240426170000.20240503110000,20240426170000.20240503110000
Blair McKeil,3.0,4,COMPLETE,P&H,May,7.53,7.53,2024-05-03 11:00:00.000,2024-05-10 23:50:00.000,1,1,"P&H,Grain,Goderich,Montreal",Grain,12913.15,12913.15,"Blair McKeil,P&H,Grain,Goderich,Montreal",Blair McKeil,P&H,Grain,COA,Goderich,,,Montreal,,,,Goderich__-Montreal___,Blair McKeil*P&H*Grain*Goderich__-Montreal___,"Blair McKeil,P&H,Grain,Goderich,Montreal",,,,,,,,24.2,0,0,0,1250,-625,,22500,1,Tonnage-based,3.6,0,,Sarnia,,YES,312498.23,0.0,0.0,312498.23,20240503110000,20240510235000,20240503110000.20240510235000,20240503110000.20240510235000
Blair McKeil,4.0,5,COMPLETE,US Gypsum,May,13.88,13.88,2024-05-10 23:50:00.000,2024-05-24 20:50:00.000,1,1,"US Gypsum,Gypsum,Mulgrave,Hamilton",Gypsum,13483.5,13483.5,"Blair McKeil,US Gypsum,Gypsum,Mulgrave,Hamilton",Blair McKeil,US Gypsum,Gypsum,COA,Mulgrave,,,Hamilton,,,,Mulgrave__-Hamilton___,Blair McKeil*US Gypsum*Gypsum*Mulgrave__-Hamilton___,"Blair McKeil,US Gypsum,Gypsum,Mulgrave,Hamilton",30.11,0,0,0,1267.48,-633.75,29861.92,32.95,0,0,0,1360,-680,,30877.22528,1.1,Tonnage-based,4.8,0,Simple - Price difference per litre * metric tonnes * tonnage carried,Econo Windsor,,YES,444281.325,0.0,0.0,444281.325,20240510235000,20240524205000,20240510235000.20240524205000,20240510235000.20240524205000
Blair McKeil,5.0,6,COMPLETE,Arcelor,May,5.99,5.99,2024-05-24 20:50:00.000,2024-05-30 20:32:00.000,1,1,"Arcelor,Coke,Detroit,Hamilton",Coke,8341.04,8341.04,"Blair McKeil,Arcelor,Coke,Detroit,Hamilton",Blair McKeil,Arcelor,Coke,COA,Detroit,,,Hamilton,,,,Detroit__-Hamilton___,Blair McKeil*Arcelor*Coke*Detroit__-Hamilton___,"Blair McKeil,Arcelor,Coke,Detroit,Hamilton",,,,,,,,21.06,0,0.2,0,718,-359,,22573.81,0.85,Tonnage-based,4,0,Simple - Price difference per litre * metric tonnes * tonnage carried,Actual Fuel Price for last fueling,,YES,175662.30240000002,1668.2080000000003,0.0,173994.0944,20240524205000,20240530203200,20240524205000.20240530203200,20240524205000.20240530203200
Blair McKeil,6.0,7,COMPLETE,US Gypsum,Jun,7.5,8.64,2024-05-30 20:32:00.000,2024-06-08 11:53:00.000,1,1,"US Gypsum,Gypsum,Belledune,Montreal",Gypsum,14091.49,14091.49,"Blair McKeil,US Gypsum,Gypsum,Belledune,Montreal",Blair McKeil,US Gypsum,Gypsum,COA,Belledune,,,Montreal,,,,Belledune__-Montreal___,Blair McKeil*US Gypsum*Gypsum*Belledune__-Montreal___,"Blair McKeil,US Gypsum,Gypsum,Belledune,Montreal",22.51,0,0,0,1267.48,-633.75,23810.97,24.23,0,0,0,1360,-680,,24620.542980000002,0.625,Tonnage-based,3.25,0,Simple - Price difference per litre * metric tonnes * tonnage carried,Econo Windsor,,YES,341436.8027,0.0,0.0,341436.8027,20240530203200,20240608115300,20240530203200.20240608115300,20240530203200.20240608115300
Blair McKeil,7.0,8,COMPLETE,FWC,Jun,15.33,15.33,2024-06-08 11:53:00.000,2024-06-23 19:55:00.000,1,1,"FWC,Quartz,Long Pond,Hamilton",Quartz,13787.98,13787.98,"Blair McKeil,FWC,Quartz,Long Pond,Hamilton",Blair McKeil,FWC,Quartz,COA,Long Pond,,,Hamilton,,,,Long Pond__-Hamilton___,Blair McKeil*FWC*Quartz*Long Pond__-Hamilton___,"Blair McKeil,FWC,Quartz,Long Pond,Hamilton",56.18,0,0,0,800,-400,161730.55,58.37,0,0,0,800,-400,,167229.38869999998,0.8,Tonnage-based,7,0,Simple - Price difference per litre * metric tonnes * tonnage carried,From Hampton Bunkering,,YES,804804.3925999999,0.0,0.0,804804.3925999999,20240608115300,20240623195500,20240608115300.20240623195500,20240608115300.20240623195500
Blair McKeil,8.0,9,COMPLETE,Elkem,Jul,1.0,8.17,2024-06-23 19:55:00.000,2024-07-01 23:59:00.000,1,1,"Elkem,Coal,Sandusky,Grande Anse",Coal,10872.42,10872.42,"Blair McKeil,Elkem,Coal,Sandusky,Grande Anse",Blair McKeil,Elkem,Coal,COA,Sandusky,,,Grande-Anse,,,,Sandusky__-Grande-Anse___,Blair McKeil*Elkem*Coal*Sandusky__-Grande-Anse___,"Blair McKeil,Elkem,Coal,Sandusky,Grande Anse",27.87,0,0,0,1125.72,-562.86,50000,28.82,0,0,0,1163.99,-582,,51700,0.27166850005433374,Litres-based,0,78129.41174907998,Converted Elkem calc to L,Actual fuel file including Delivery & FET,,YES,313343.1444,0.0,0.0,313343.1444,20240623195500,20240701235900,20240623195500.20240701235900,20240623195500.20240701235900
Blair McKeil,9.0,10,COMPLETE,FWC,Jul,12.69,12.69,2024-07-01 23:59:00.000,2024-07-14 16:30:00.000,1,1,"FWC,Quartz,Long Pond,Hamilton",Quartz,13980.12,13980.12,"Blair McKeil,FWC,Quartz,Long Pond,Hamilton",Blair McKeil,FWC,Quartz,COA,Long Pond,,,Hamilton,,,,Long Pond__-Hamilton___,Blair McKeil*FWC*Quartz*Long Pond__-Hamilton___,"Blair McKeil,FWC,Quartz,Long Pond,Hamilton",56.18,0,0,0,800,-400,161730.55,58.37,0,0,0,800,-400,,167229.38869999998,0.8,Tonnage-based,7,0,Simple - Price difference per litre * metric tonnes * tonnage carried,From Hampton Bunkering,,YES,816019.6044,0.0,0.0,816019.6044,20240701235900,20240714163000,20240701235900.20240714163000,20240701235900.20240714163000
Blair McKeil,10.0,11,CURRENT,P&H,Jul,7.85,7.85,2024-07-14 16:30:00.000,2024-07-22 13:00:00.000,1,1,"P&H,Grain,Goderich,Port Cartier",Grain,12800.0,12800.0,"Blair McKeil,P&H,Grain,Goderich,Port Cartier",Blair McKeil,P&H,Grain,COA,Goderich,,,Port Cartier,,,,Goderich__-Port Cartier___,Blair McKeil*P&H*Grain*Goderich__-Port Cartier___,"Blair McKeil,P&H,Grain,Goderich,Port Cartier",,,,,,,,28.05,0,0,0,1250,-625,,28000,1,Tonnage-based,5.3,0,,,,YES,359040.0,0.0,0.0,359040.0,20240714163000,20240722130000,20240714163000.20240722130000,20240714163000.20240722130000
Blair McKeil,11.0,12,Firm,US Gypsum,Jul,8.95,8.95,2024-07-22 13:00:00.000,2024-07-31 11:42:19.581,1,1,"US Gypsum,Gypsum,Mulgrave,Hamilton",Gypsum,13400.0,13400.0,"Blair McKeil,US Gypsum,Gypsum,Mulgrave,Hamilton",Blair McKeil,US Gypsum,Gypsum,COA,Mulgrave,,,Hamilton,,,,Mulgrave__-Hamilton___,Blair McKeil*US Gypsum*Gypsum*Mulgrave__-Hamilton___,"Blair McKeil,US Gypsum,Gypsum,Mulgrave,Hamilton",30.11,0,0,0,1267.48,-633.75,29861.92,32.95,0,0,0,1360,-680,,30877.22528,1.1,Tonnage-based,4.8,0,Simple - Price difference per litre * metric tonnes * tonnage carried,Econo Windsor,,YES,441530.00000000006,0.0,0.0,441530.00000000006,20240722130000,20240731114219,20240722130000.20240731114219,20240722130000.20240731114219
Blair McKeil,12.0,13,Firm,Algoma Steel,Aug,10.51,11.02,2024-07-31 11:42:19.581,2024-08-11 12:18:00.644,3,1,"Algoma Steel,Steel Coils,Sault Ste Marie,Detroit,Toledo,Cleveland",Steel Coils,12000.0,12000.0,"Blair McKeil,Algoma Steel,Steel Coils,Sault Ste Marie,Detroit,Toledo,Cleveland",Blair McKeil,Algoma Steel,Steel,COA,Sault Ste. Marie,,,Detroit,Toledo,Cleveland,,Sault Ste. Marie__-Detroit_Toledo_Cleveland_,Blair McKeil*Algoma Steel*Steel*Sault Ste. Marie__-Detroit_Toledo_Cleveland_,"Blair McKeil,Algoma Steel,Steel Coils,Sault Ste Marie,Detroit,Toledo,Cleveland",,,,,,,3500,16.92,0,0.13143999322356567,12204.76,681.07,-681.07,,3619,0,,0,0,,,,YES,203040.00000000003,1577.279918682788,0.0,201462.72008131724,20240731114219,20240811121800,20240731114219.20240811121800,20240731114219.20240811121800
Blair McKeil,13.0,14,Firm,P&H,Aug,4.78,4.78,2024-08-11 12:18:00.644,2024-08-16 07:00:57.724,1,1,"P&H,Grain,Port Colborne,Montreal",Grain,12800.0,12800.0,"Blair McKeil,P&H,Grain,Port Colborne,Montreal",Blair McKeil,P&H,Grain,COA,Port Colborne,,,Montreal,,,,Port Colborne__-Montreal___,Blair McKeil*P&H*Grain*Port Colborne__-Montreal___,"Blair McKeil,P&H,Grain,Port Colborne,Montreal",17,0,0,0,1126.6,-563.3,0,,,,,,,,0,0.6,Tonnage-based,3,0,Simple - Price difference per litre * metric tonnes * tonnage carried,,,NO,,,,,20240811121800,20240816070057,20240811121800.20240816070057,20240811121800.20240816070057
Blair McKeil,14.0,15,Firm,FWC,Aug,14.5,14.5,2024-08-16 07:00:57.724,2024-08-30 19:05:56.027,1,1,"FWC,Quartz,Long Pond,Hamilton",Quartz,13750.0,13750.0,"Blair McKeil,FWC,Quartz,Long Pond,Hamilton",Blair McKeil,FWC,Quartz,COA,Long Pond,,,Hamilton,,,,Long Pond__-Hamilton___,Blair McKeil*FWC*Quartz*Long Pond__-Hamilton___,"Blair McKeil,FWC,Quartz,Long Pond,Hamilton",56.18,0,0,0,800,-400,161730.55,58.37,0,0,0,800,-400,,167229.38869999998,0.8,Tonnage-based,7,0,Simple - Price difference per litre * metric tonnes * tonnage carried,From Hampton Bunkering,,YES,802587.5,0.0,0.0,802587.5,20240816070057,20240830190556,20240816070057.20240830190556,20240816070057.20240830190556
Blair McKeil,15.0,16,Firm,Algoma Steel,Sep,6.48,7.68,2024-08-30 19:05:56.027,2024-09-07 11:29:12.079,2,1,"Algoma Steel,Steel Coils,Sault Ste Marie,Chicago,Burns Harbor",Steel Coils,10000.0,10000.0,"Blair McKeil,Algoma Steel,Steel Coils,Sault Ste Marie,Chicago,Burns Harbor",Blair McKeil,Algoma Steel,Steel Coils,COA,Sault Ste. Marie,,,Chicago,Burns Harbor,,,Sault Ste. Marie__-Chicago_Burns Harbor__,Blair McKeil*Algoma Steel*Steel Coils*Sault Ste. Marie__-Chicago_Burns Harbor__,"Blair McKeil,Algoma Steel,Steel Coils,Sault Ste Marie,Chicago,Burns Harbor",,,,,,,,17.63,0,0.13143999322356567,6102.38,681.07,-681.07,,9000,0.75,Tonnage-based,8.815,0,,,,YES,176300.0,1314.3999322356567,0.0,174985.60006776435,20240830190556,20240907112912,20240830190556.20240907112912,20240830190556.20240907112912
Blair McKeil,16.0,17,Firm,Elkem,Sep,8.03,8.03,2024-09-07 11:29:12.079,2024-09-15 12:07:09.396,1,1,"Elkem,Coal,Sandusky,Grande Anse",Coal,10000.0,10000.0,"Blair McKeil,Elkem,Coal,Sandusky,Grande Anse",Blair McKeil,Elkem,Coal,COA,Sandusky,,,Grande-Anse,,,,Sandusky__-Grande-Anse___,Blair McKeil*Elkem*Coal*Sandusky__-Grande-Anse___,"Blair McKeil,Elkem,Coal,Sandusky,Grande Anse",27.87,0,0,0,1125.72,-562.86,50000,28.82,0,0,0,1163.99,-582,,51700,0.27166850005433374,Litres-based,0,78129.41174907998,Converted Elkem calc to L,Actual fuel file including Delivery & FET,,YES,288200.0,0.0,0.0,288200.0,20240907112912,20240915120709,20240907112912.20240915120709,20240907112912.20240915120709
Blair McKeil,17.0,18,Firm,US Gypsum,Sep,9.68,9.68,2024-09-15 12:07:09.396,2024-09-25 04:27:49.559,1,1,"US Gypsum,Gypsum,Mulgrave,Hamilton",Gypsum,13400.0,13400.0,"Blair McKeil,US Gypsum,Gypsum,Mulgrave,Hamilton",Blair McKeil,US Gypsum,Gypsum,COA,Mulgrave,,,Hamilton,,,,Mulgrave__-Hamilton___,Blair McKeil*US Gypsum*Gypsum*Mulgrave__-Hamilton___,"Blair McKeil,US Gypsum,Gypsum,Mulgrave,Hamilton",30.11,0,0,0,1267.48,-633.75,29861.92,32.95,0,0,0,1360,-680,,30877.22528,1.1,Tonnage-based,4.8,0,Simple - Price difference per litre * metric tonnes * tonnage carried,Econo Windsor,,YES,441530.00000000006,0.0,0.0,441530.00000000006,20240915120709,20240925042749,20240915120709.20240925042749,20240915120709.20240925042749
Blair McKeil,18.0,19,Firm,P&H,Oct,0.45,6.27,2024-09-25 04:27:49.559,2024-10-01 10:54:43.344,1,1,"P&H,Grain,Hamilton,Port Cartier",Grain,12800.0,12800.0,"Blair McKeil,P&H,Grain,Hamilton,Port Cartier",Blair McKeil,P&H,Grain,COA,Hamilton,,,Port Cartier,,,,Hamilton__-Port Cartier___,Blair McKeil*P&H*Grain*Hamilton__-Port Cartier___,"Blair McKeil,P&H,Grain,Hamilton,Port Cartier",,,,,,,17986.12,20.35,0,0,0,1250,-625,,18597.64808,1,,4.2,0,,,,YES,260480.00000000003,0.0,0.0,260480.00000000003,20240925042749,20241001105443,20240925042749.20241001105443,20240925042749.20241001105443
Blair McKeil,19.0,20,Firm,US Gypsum,Oct,6.44,6.44,2024-10-01 10:54:43.344,2024-10-07 21:24:18.737,1,1,"US Gypsum,Gypsum,Belledune,Montreal",Gypsum,14200.0,14200.0,"Blair McKeil,US Gypsum,Gypsum,Belledune,Montreal",Blair McKeil,US Gypsum,Gypsum,COA,Belledune,,,Montreal,,,,Belledune__-Montreal___,Blair McKeil*US Gypsum*Gypsum*Belledune__-Montreal___,"Blair McKeil,US Gypsum,Gypsum,Belledune,Montreal",22.51,0,0,0,1267.48,-633.75,23810.97,24.23,0,0,0,1360,-680,,24620.542980000002,0.625,Tonnage-based,3.25,0,Simple - Price difference per litre * metric tonnes * tonnage carried,Econo Windsor,,YES,344066.0,0.0,0.0,344066.0,20241001105443,20241007212418,20241001105443.20241007212418,20241001105443.20241007212418
Blair McKeil,20.0,21,Firm,LAC,Oct,6.64,6.64,2024-10-07 21:24:18.737,2024-10-14 12:51:46.064,1,1,"LAC,Grain,Port Colborne,Quebec",Grain,12800.0,12800.0,"Blair McKeil,LAC,Grain,Port Colborne,Quebec",Blair McKeil,LAC,Grain,Spot,Port Colborne,,,Quebec,,,,Port Colborne__-Quebec___,Blair McKeil*LAC*Grain*Port Colborne__-Quebec___,"Blair McKeil,LAC,Grain,Port Colborne,Quebec",,,,,,,42000,18.77,0,0,0,1175,-587.5,,43428,0.6,Tonnage-based,3.5,0,,,,YES,240256.0,0.0,0.0,240256.0,20241007212418,20241014125146,20241007212418.20241014125146,20241007212418.20241014125146
Blair McKeil,21.0,22,Tentative,FWC,Oct,14.54,14.54,2024-10-14 12:51:46.064,2024-10-29 01:53:52.482,1,1,"FWC,Quartz,Long Pond,Hamilton",Quartz,13750.0,13750.0,"Blair McKeil,FWC,Quartz,Long Pond,Hamilton",Blair McKeil,FWC,Quartz,COA,Long Pond,,,Hamilton,,,,Long Pond__-Hamilton___,Blair McKeil*FWC*Quartz*Long Pond__-Hamilton___,"Blair McKeil,FWC,Quartz,Long Pond,Hamilton",56.18,0,0,0,800,-400,161730.55,58.37,0,0,0,800,-400,,167229.38869999998,0.8,Tonnage-based,7,0,Simple - Price difference per litre * metric tonnes * tonnage carried,From Hampton Bunkering,,YES,802587.5,0.0,0.0,802587.5,20241014125146,20241029015352,20241014125146.20241029015352,20241014125146.20241029015352
Blair McKeil,22.0,23,Firm,LAC,Nov,2.67,5.59,2024-10-29 01:53:52.482,2024-11-03 16:00:07.297,1,1,"LAC,Grain,Port Colborne,Quebec",Grain,12800.0,12800.0,"Blair McKeil,LAC,Grain,Port Colborne,Quebec",Blair McKeil,LAC,Grain,Spot,Port Colborne,,,Quebec,,,,Port Colborne__-Quebec___,Blair McKeil*LAC*Grain*Port Colborne__-Quebec___,"Blair McKeil,LAC,Grain,Port Colborne,Quebec",,,,,,,42000,18.77,0,0,0,1175,-587.5,,43428,0.6,Tonnage-based,3.5,0,,,,YES,240256.0,0.0,0.0,240256.0,20241029015352,20241103160007,20241029015352.20241103160007,20241029015352.20241103160007
Blair McKeil,23.0,24,Firm,FWC,Nov,14.89,14.89,2024-11-03 16:00:07.297,2024-11-18 13:22:49.323,1,1,"FWC,Quartz,Long Pond,Hamilton",Quartz,13750.0,13750.0,"Blair McKeil,FWC,Quartz,Long Pond,Hamilton",Blair McKeil,FWC,Quartz,COA,Long Pond,,,Hamilton,,,,Long Pond__-Hamilton___,Blair McKeil*FWC*Quartz*Long Pond__-Hamilton___,"Blair McKeil,FWC,Quartz,Long Pond,Hamilton",56.18,0,0,0,800,-400,161730.55,58.37,0,0,0,800,-400,,167229.38869999998,0.8,Tonnage-based,7,0,Simple - Price difference per litre * metric tonnes * tonnage carried,From Hampton Bunkering,,YES,802587.5,0.0,0.0,802587.5,20241103160007,20241118132249,20241103160007.20241118132249,20241103160007.20241118132249
Blair McKeil,24.0,25,Firm,LAC,Nov,5.2,5.2,2024-11-18 13:22:49.323,2024-11-23 18:12:10.618,1,1,"LAC,Grain,Port Colborne,Quebec",Grain,12800.0,12800.0,"Blair McKeil,LAC,Grain,Port Colborne,Quebec",Blair McKeil,LAC,Grain,Spot,Port Colborne,,,Quebec,,,,Port Colborne__-Quebec___,Blair McKeil*LAC*Grain*Port Colborne__-Quebec___,"Blair McKeil,LAC,Grain,Port Colborne,Quebec",,,,,,,42000,18.77,0,0,0,1175,-587.5,,43428,0.6,Tonnage-based,3.5,0,,,,YES,240256.0,0.0,0.0,240256.0,20241118132249,20241123181210,20241118132249.20241123181210,20241118132249.20241123181210
Blair McKeil,25.0,26,Firm,US Gypsum,Dec,3.12,10.37,2024-11-23 18:12:10.618,2024-12-04 02:59:13.316,1,1,"US Gypsum,Gypsum,Mulgrave,Hamilton",Gypsum,13400.0,13400.0,"Blair McKeil,US Gypsum,Gypsum,Mulgrave,Hamilton",Blair McKeil,US Gypsum,Gypsum,COA,Mulgrave,,,Hamilton,,,,Mulgrave__-Hamilton___,Blair McKeil*US Gypsum*Gypsum*Mulgrave__-Hamilton___,"Blair McKeil,US Gypsum,Gypsum,Mulgrave,Hamilton",30.11,0,0,0,1267.48,-633.75,29861.92,32.95,0,0,0,1360,-680,,30877.22528,1.1,Tonnage-based,4.8,0,Simple - Price difference per litre * metric tonnes * tonnage carried,Econo Windsor,,YES,441530.00000000006,0.0,0.0,441530.00000000006,20241123181210,20241204025913,20241123181210.20241204025913,20241123181210.20241204025913
Blair McKeil,26.0,1,COMPLETE,Lighthouse,Apr,19.85,32.79,2024-03-19 01:27:00.000,2024-04-20 20:30:00.000,1,1,"Lighthouse,Gypsum,Garrucha,Hamilton",Gypsum,13646.0,26446.0,"Blair McKeil,Lighthouse,Gypsum,Garrucha,Hamilton",Blair McKeil,Lighthouse,Gypsum,Spot,Garrucha,,,Hamilton,,,,Garrucha__-Hamilton___,Blair McKeil*Lighthouse*Gypsum*Garrucha__-Hamilton___,"Blair McKeil,Lighthouse,Gypsum,Garrucha,Hamilton",67.16250000000001,0,0,0,956.2455000000001,-956.2455000000001,110000,67.16250000000001,0,0,0,956.2455000000001,-478.12275000000005,,113740,0,,0,0,,,,YES,1776179.4750000003,0.0,0.0,1776179.4750000003,20240319012700,20240420203000,20240319012700.20240420203000,20240319012700.20240420203000
Blair McKeil,27.0,28,Firm,US Gypsum,Dec,11.01,11.01,2024-12-10 02:36:20.810,2024-12-21 02:50:57.657,1,1,"US Gypsum,Gypsum,Mulgrave,Hamilton",Gypsum,13400.0,13400.0,"Blair McKeil,US Gypsum,Gypsum,Mulgrave,Hamilton",Blair McKeil,US Gypsum,Gypsum,COA,Mulgrave,,,Hamilton,,,,Mulgrave__-Hamilton___,Blair McKeil*US Gypsum*Gypsum*Mulgrave__-Hamilton___,"Blair McKeil,US Gypsum,Gypsum,Mulgrave,Hamilton",30.11,0,0,0,1267.48,-633.75,29861.92,32.95,0,0,0,1360,-680,,30877.22528,1.1,Tonnage-based,4.8,0,Simple - Price difference per litre * metric tonnes * tonnage carried,Econo Windsor,,YES,441530.00000000006,0.0,0.0,441530.00000000006,20241210023620,20241221025057,20241210023620.20241221025057,20241210023620.20241221025057
Blair McKeil,28.0,29,Firm,P&H,Dec,6.85,6.85,2024-12-21 02:50:57.657,2024-12-27 23:18:07.218,1,1,"P&H,Grain,Hamilton,Port Cartier",Grain,12800.0,12800.0,"Blair McKeil,P&H,Grain,Hamilton,Port Cartier",Blair McKeil,P&H,Grain,COA,Hamilton,,,Port Cartier,,,,Hamilton__-Port Cartier___,Blair McKeil*P&H*Grain*Hamilton__-Port Cartier___,"Blair McKeil,P&H,Grain,Hamilton,Port Cartier",,,,,,,17986.12,20.35,0,0,0,1250,-625,,18597.64808,1,,4.2,0,,,,YES,260480.00000000003,0.0,0.0,260480.00000000003,20241221025057,20241227231807,20241221025057.20241227231807,20241221025057.20241227231807
Blair McKeil,29.0,30,Firm,US Gypsum,Dec,4.03,6.69,2024-12-27 23:18:07.218,2025-01-03 15:49:16.805,1,1,"US Gypsum,Gypsum,Belledune,Montreal",Gypsum,13400.0,13400.0,"Blair McKeil,US Gypsum,Gypsum,Belledune,Montreal",Blair McKeil,US Gypsum,Gypsum,COA,Belledune,,,Montreal,,,,Belledune__-Montreal___,Blair McKeil*US Gypsum*Gypsum*Belledune__-Montreal___,"Blair McKeil,US Gypsum,Gypsum,Belledune,Montreal",22.51,0,0,0,1267.48,-633.75,23810.97,24.23,0,0,0,1360,-680,,24620.542980000002,0.625,Tonnage-based,3.25,0,Simple - Price difference per litre * metric tonnes * tonnage carried,Econo Windsor,,YES,324682.0,0.0,0.0,324682.0,20241227231807,20250103154916,20241227231807.20250103154916,20241227231807.20250103154916
Evans Spirit,1.0,1,COMPLETE,US Gypsum,Apr,7.41,7.41,2024-04-01 16:03:00.000,2024-04-09 01:53:00.000,1,1,"US Gypsum,Gypsum,Belledune,Montreal",Gypsum,14014.41,14014.41,"Evans Spirit,US Gypsum,Gypsum,Belledune,Montreal",Evans Spirit,US Gypsum,Gypsum,COA,Belledune,,,Montreal,,,,Belledune__-Montreal___,Evans Spirit*US Gypsum*Gypsum*Belledune__-Montreal___,"Evans Spirit,US Gypsum,Gypsum,Belledune,Montreal",22.51,0,0,0,1267.48,-633.75,23810.97,24.23,0,0,0,1360,-680,,24620.542980000002,0.625,Tonnage-based,3.25,0,Simple - Price difference per litre * metric tonnes * tonnage carried,Econo Windsor,,YES,339569.1543,0.0,0.0,339569.1543,20240401160300,20240409015300,20240401160300.20240409015300,20240401160300.20240409015300
Evans Spirit,2.0,2,COMPLETE,Alouette,Apr,9.44,9.44,2024-04-09 01:53:00.000,2024-04-18 12:27:00.000,2,1,"Alouette,Aluminum,Sept Iles,Oswego,Toledo",Aluminum,11994.35,11994.35,"Evans Spirit,Alouette,Aluminum,Sept Iles,Oswego,Toledo",Evans Spirit,Alouette,Aluminum,COA,Sept-Iles,,,Oswego,Toledo,,,Sept-Iles__-Oswego_Toledo__,Evans Spirit*Alouette*Aluminum*Sept-Iles__-Oswego_Toledo__,"Evans Spirit,Alouette,Aluminum,Sept Iles,Oswego,Toledo",35.0066,0,2.15,0,951.13,-475.57,55819.84,35.17,0,2.5447053690843306,0,960.64,-480.33,,57717.71456,0.7,Litres-based,0,75000,Simple - litres * price diff,Actual fuel price paid,,YES,421841.2895,30522.086843676643,0.0,391319.2026563234,20240409015300,20240418122700,20240409015300.20240418122700,20240409015300.20240418122700
